"","stationname","Date","RFID","dailywt","birthDate","sex","breed","birthWeight","weather_factor","age"
"28878","Belmont",2021-12-10,"982 123736288641",247.74,"2020-12-21","female","Composite",36,2,355
"28879","Belmont",2021-12-10,"982 123736288741",293.04,"2020-11-10","female","Composite",32,2,396
"28880","Belmont",2021-12-10,"982 123736288026",226.23,"2020-12-14","female","Composite",44,2,362
"28881","Belmont",2021-12-10,"982 123736288620",221.05,"2021-01-11","female","Composite",48,2,334
"28882","Belmont",2021-12-10,"982 123736288642",255.8,"2020-12-22","female","Composite",46,2,354
"28883","Belmont",2021-12-10,"982 123766109222",99.47,"2021-09-10","female","Composite",41,2,92
"28884","Belmont",2021-12-10,"982 123736288052",296.9,"2020-12-21","female","Composite",46,2,355
"28885","Belmont",2021-12-10,"982 123736288578",244.92,"2021-01-07","female","Composite",43,2,338
"28886","Belmont",2021-12-11,"982 123736288030",230.26,"2020-12-15","male","Composite",40,2,362
"28887","Belmont",2021-12-11,"982 123736288131",290.18,"2020-10-20","female","Composite",42,2,418
"28888","Belmont",2021-12-11,"982 123736288663",241.3,"2020-12-23","female","Composite",40,2,354
"28889","Belmont",2021-12-11,"982 123736288610",217.59,"2021-01-23","female","Composite",41,2,323
"28890","Belmont",2021-12-11,"982 123736288477",215.42,"2020-11-30","female","Composite",36,2,377
"28891","Belmont",2021-12-11,"982 123736288767",282.88,"2020-11-12","female","Composite",48,2,395
"28892","Belmont",2021-12-11,"982 123736288667",245.79,"2020-12-29","female","Composite",46,2,348
"28893","Belmont",2021-12-11,"982 123736288569",187.15,"2021-02-08","female","Composite",44,2,307
"28894","Belmont",2021-12-11,"982 123736288554",180.08,"2021-02-09","female","Composite",42,2,306
"28895","Belmont",2021-12-11,"982 123736288483",243.86,"2020-12-08","female","Composite",46,2,369
"28896","Belmont",2021-12-11,"982 123766109079",99.05,"2021-11-21","female","Composite",45,2,21
"28897","Belmont",2021-12-11,"982 123766109219",74.32,"2021-09-11","female","Composite",30,2,92
"28898","Belmont",2021-12-11,"982 123736288501",260.17,"2020-12-03","female","Composite",39,2,374
"28899","Belmont",2021-12-11,"982 123736288161",236.18,"2020-10-03","female","Brahman",28,2,435
"28900","Belmont",2021-12-11,"982 123736288507",217.56,"2020-12-08","female","Brahman",30,2,369
"28901","Belmont",2021-12-11,"982 123736288585",224.12,"2021-01-11","female","Composite",40,2,335
"28902","Belmont",2021-12-11,"982 123736288668",217.86,"2020-12-24","female","Composite",46,2,353
"28903","Belmont",2021-12-11,"982 123736288622",227.67,"2021-01-11","female","Composite",44,2,335
"28904","Belmont",2021-12-11,"982 123736288666",275.41,"2021-01-04","female","Composite",52,2,342
"28905","Belmont",2021-12-11,"982 123736288490",219.33,"2020-12-07","female","Brahman",32,2,370
"28906","Belmont",2021-12-11,"982 123736288642",251.22,"2020-12-22","female","Composite",46,2,355
"28907","Belmont",2021-12-11,"982 123736288145",324.01,"2020-09-08","female","Brahman",30,2,460
"28908","Belmont",2021-12-11,"982 123736288521",261.58,"2020-12-09","female","Composite",38,2,368
"28909","Belmont",2021-12-11,"982 123736288734",264.57,"2020-11-19","female","Composite",34,2,388
"28910","Belmont",2021-12-11,"982 123736288593",245.12,"2021-01-05","female","Composite",43,2,341
"28911","Belmont",2021-12-11,"982 123736288632",280.7,"2020-12-31","male","Composite",59,2,346
"28912","Belmont",2021-12-11,"982 123736288590",237.56,"2021-01-04","female","Composite",40,2,342
"28913","Belmont",2021-12-11,"982 123736288652",235.68,"2020-12-31","female","Composite",44,2,346
"28914","Belmont",2021-12-11,"982 123736288750",255.58,"2020-11-12","female","Composite",39,2,395
"28915","Belmont",2021-12-11,"982 123736288155",278.17,"2020-10-12","female","Composite",39,2,426
"28916","Belmont",2021-12-11,"982 123736288726",172.22,"2020-11-09","female","Composite",31,2,398
"28917","Belmont",2021-12-11,"982 123736288603",169.32,"2021-01-11","female","Brahman",36,2,335
"28918","Belmont",2021-12-11,"982 123736288661",211.51,"2021-01-04","female","Composite",42,2,342
"28919","Belmont",2021-12-11,"982 123736288127",254.27,"2020-11-05","female","Brahman",28,2,402
"28920","Belmont",2021-12-11,"982 123736288633",268.61,"2020-12-27","female","Composite",46,2,350
"28921","Belmont",2021-12-11,"982 123736288649",229.15,"2020-12-24","female","Brahman",40,2,353
"28922","Belmont",2021-12-11,"982 123736288055",294.34,"2020-12-21","female","Composite",49,2,356
"28923","Belmont",2021-12-11,"982 123736288171",260.49,"2020-10-15","female","Brahman",32,2,423
"28924","Belmont",2021-12-11,"982 123736288609",228.89,"2021-01-19","female","Composite",41,2,327
"28925","Belmont",2021-12-11,"982 123736288728",233.63,"2020-11-23","female","Brahman",29,2,384
"28926","Belmont",2021-12-11,"982 123736288168",237.37,"2020-11-02","male","Brahman",35,2,405
"28927","Belmont",2021-12-11,"982 123736288606",245.7,"2021-01-12","female","Composite",49,2,334
"28928","Belmont",2021-12-11,"982 123736288478",240.19,"2020-12-09","female","Composite",39,2,368
"28929","Belmont",2021-12-11,"982 123736288605",229.44,"2021-01-07","female","Composite",39,2,339
"28930","Belmont",2021-12-11,"982 123766109229",94.08,"2021-09-19","female","Composite",41,2,84
"28931","Belmont",2021-12-11,"982 123736288675",247.6,"2020-12-27","female","Composite",45,2,350
"28932","Belmont",2021-12-11,"982 123766108975",57.91,"2021-11-25","female","Composite",37,2,17
"28933","Belmont",2021-12-11,"982 123736288757",254.16,"2020-11-16","female","Composite",35,2,391
"28934","Belmont",2021-12-11,"982 123736288504",268.1,"2020-12-07","female","Composite",41,2,370
"28935","Belmont",2021-12-11,"982 123736288137",258.8,"2020-10-15","female","Composite",44,2,423
"28936","Belmont",2021-12-11,"982 123736288620",216.61,"2021-01-11","female","Composite",48,2,335
"28937","Belmont",2021-12-11,"982 123736288173",282.86,"2020-10-08","female","Brahman",22,2,430
"28938","Belmont",2021-12-11,"982 123736288175",279.83,"2020-10-06","female","Composite",28,2,432
"28939","Belmont",2021-12-11,"982 123766109112",50,"2021-11-20","female","Composite",47,2,22
"28940","Belmont",2021-12-11,"982 123736288174",278.41,"2020-09-22","female","Brahman",29,2,446
"28941","Belmont",2021-12-11,"982 123766109223",127.96,"2021-09-11","female","Composite",42,2,92
"28942","Belmont",2021-12-11,"982 123736288596",217.4,"2021-01-12","female","Composite",36,2,334
"28943","Belmont",2021-12-11,"982 123736288051",290.84,"2020-12-14","male","Composite",48,2,363
"28944","Belmont",2021-12-11,"982 123736288617",203.7,"2021-01-22","female","Composite",36,2,324
"28945","Belmont",2021-12-11,"982 123736288479",239.54,"2020-12-07","female","Brahman",40,2,370
"28946","Belmont",2021-12-11,"982 123766108794",68.96,"2021-10-23","female","Composite",38,2,50
"28947","Belmont",2021-12-11,"982 123736288641",257.26,"2020-12-21","female","Composite",36,2,356
"28948","Belmont",2021-12-11,"982 123736288154",260.76,"2020-11-04","female","Brahman",31,2,403
"28949","Belmont",2021-12-11,"982 123736288773",249.74,"2020-11-21","female","Brahman",31,2,386
"28950","Belmont",2021-12-12,"982 123736288607",193.19,"2021-01-07","female","Composite",38,2,340
"28951","Belmont",2021-12-12,"982 123736288736",247.18,"2020-11-10","female","Brahman",24,2,398
"28952","Belmont",2021-12-12,"982 123736288610",188.78,"2021-01-23","female","Composite",41,2,324
"28953","Belmont",2021-12-12,"982 123766108776",64.72,"2021-10-24","female","Brahman",33,2,50
"28954","Belmont",2021-12-12,"982 123736288674",218.66,"2020-12-27","female","Brahman",31,2,351
"28955","Belmont",2021-12-12,"982 123736288030",217,"2020-12-15","male","Composite",40,2,363
"28956","Belmont",2021-12-12,"982 123736288569",174.76,"2021-02-08","female","Composite",44,2,308
"28957","Belmont",2021-12-12,"982 123736288171",250.1,"2020-10-15","female","Brahman",32,2,424
"28958","Belmont",2021-12-12,"982 123736288065",228.89,"2020-12-15","female","Composite",39,2,363
"28959","Belmont",2021-12-12,"982 123736288606",221.22,"2021-01-12","female","Composite",49,2,335
"28960","Belmont",2021-12-12,"982 123736288618",241.69,"2021-01-25","female","Composite",58,2,322
"28961","Belmont",2021-12-12,"982 123736288632",265.38,"2020-12-31","male","Composite",59,2,347
"28962","Belmont",2021-12-12,"982 123736288521",249.17,"2020-12-09","female","Composite",38,2,369
"28963","Belmont",2021-12-12,"982 123736288769",221.77,"2020-11-10","female","Composite",38,2,398
"28964","Belmont",2021-12-12,"982 123736288027",206.92,"2020-12-14","female","Brahman",38,2,364
"28965","Belmont",2021-12-12,"982 123736288501",240.06,"2020-12-03","female","Composite",39,2,375
"28966","Belmont",2021-12-12,"982 123736288131",275.87,"2020-10-20","female","Composite",42,2,419
"28967","Belmont",2021-12-12,"982 123736288773",228.96,"2020-11-21","female","Brahman",31,2,387
"28968","Belmont",2021-12-12,"982 123736288626",235.27,"2020-12-27","male","Composite",45,2,351
"28969","Belmont",2021-12-12,"982 123736288670",236.79,"2021-01-04","female","Brahman",39,2,343
"28970","Belmont",2021-12-12,"982 123736288150",252.4,"2020-10-08","female","Brahman",26,2,431
"28971","Belmont",2021-12-12,"982 123736288593",231.11,"2021-01-05","female","Composite",43,2,342
"28972","Belmont",2021-12-12,"982 123736288596",184.39,"2021-01-12","female","Composite",36,2,335
"28973","Belmont",2021-12-12,"982 123736288601",228.97,"2021-01-12","female","Composite",56,2,335
"28974","Belmont",2021-12-12,"982 123736288159",261.38,"2020-10-16","female","Composite",43,2,423
"28975","Belmont",2021-12-12,"982 123736288739",229.68,"2020-11-18","female","Composite",33,2,390
"28976","Belmont",2021-12-12,"982 123736288543",148.47,"2021-02-04","female","Brahman",36,2,312
"28977","Belmont",2021-12-12,"982 123736288535",173.12,"2021-01-28","female","Brahman",40,2,319
"28978","Belmont",2021-12-12,"982 123766109085",71.78,"2021-11-16","female","Brahman",38,2,27
"28979","Belmont",2021-12-12,"982 123736288668",214.69,"2020-12-24","female","Composite",46,2,354
"28980","Belmont",2021-12-12,"982 123736288659",208.03,"2020-12-29","female","Brahman",40,2,349
"28981","Belmont",2021-12-12,"982 123736288173",276.93,"2020-10-08","female","Brahman",22,2,431
"28982","Belmont",2021-12-12,"982 123736288513",204.78,"2020-12-07","female","Brahman",34,2,371
"28983","Belmont",2021-12-12,"982 123736288490",213.98,"2020-12-07","female","Brahman",32,2,371
"28984","Belmont",2021-12-12,"982 123736288728",233.86,"2020-11-23","female","Brahman",29,2,385
"28985","Belmont",2021-12-12,"982 123736288667",244.83,"2020-12-29","female","Composite",46,2,349
"28986","Belmont",2021-12-12,"982 123736288633",260.09,"2020-12-27","female","Composite",46,2,351
"28987","Belmont",2021-12-12,"982 123736288507",214.91,"2020-12-08","female","Brahman",30,2,370
"28988","Belmont",2021-12-12,"982 123736288774",225.48,"2020-11-13","female","Brahman",29,2,395
"28989","Belmont",2021-12-12,"982 123736288764",243.84,"2020-11-12","female","Composite",42,2,396
"28990","Belmont",2021-12-12,"982 123736288145",323.68,"2020-09-08","female","Brahman",30,2,461
"28991","Belmont",2021-12-12,"982 123736288675",247.32,"2020-12-27","female","Composite",45,2,351
"28992","Belmont",2021-12-12,"982 123766109254",101.34,"2021-09-29","female","Brahman",31,2,75
"28993","Belmont",2021-12-12,"982 123736288164",238.6,"2020-11-03","female","Brahman",34,2,405
"28994","Belmont",2021-12-12,"982 123736288617",202,"2021-01-22","female","Composite",36,2,325
"28995","Belmont",2021-12-12,"982 123736288174",276.14,"2020-09-22","female","Brahman",29,2,447
"28996","Belmont",2021-12-12,"982 123736288485",235,"2020-11-26","female","Composite",41,2,382
"28997","Belmont",2021-12-12,"982 123736288482",231.02,"2020-12-03","female","Composite",41,2,375
"28998","Belmont",2021-12-12,"982 123736288051",276.3,"2020-12-14","male","Composite",48,2,364
"28999","Belmont",2021-12-12,"982 123736288578",220.88,"2021-01-07","female","Composite",43,2,340
"29000","Belmont",2021-12-12,"982 123736288605",230.01,"2021-01-07","female","Composite",39,2,340
"29001","Belmont",2021-12-12,"982 123736288491",249.5,"2020-11-26","female","Composite",39,2,382
"29002","Belmont",2021-12-13,"982 123736288610",200.36,"2021-01-23","female","Composite",41,2,325
"29003","Belmont",2021-12-13,"982 123736288131",279.12,"2020-10-20","female","Composite",42,2,420
"29004","Belmont",2021-12-13,"982 123736288667",250.13,"2020-12-29","female","Composite",46,2,350
"29005","Belmont",2021-12-13,"982 123766109074",63.88,"2021-11-16","female","Brahman",39,2,28
"29006","Belmont",2021-12-13,"982 123766109243",91.7,"2021-10-03","female","Brahman",31,2,72
"29007","Belmont",2021-12-13,"982 123736288766",263.57,"2020-11-24","female","Composite",36,2,385
"29008","Belmont",2021-12-13,"982 123736288759",229.25,"2020-11-24","female","Composite",40,2,385
"29009","Belmont",2021-12-13,"982 123736288670",229.13,"2021-01-04","female","Brahman",39,2,344
"29010","Belmont",2021-12-13,"982 123736288521",257.1,"2020-12-09","female","Composite",38,2,370
"29011","Belmont",2021-12-13,"982 123736288620",218.9,"2021-01-11","female","Composite",48,2,337
"29012","Belmont",2021-12-13,"982 123736288513",215.44,"2020-12-07","female","Brahman",34,2,372
"29013","Belmont",2021-12-13,"982 123736288669",241.25,"2021-01-04","female","Composite",56,2,344
"29014","Belmont",2021-12-13,"982 123736288173",273.96,"2020-10-08","female","Brahman",22,2,432
"29015","Belmont",2021-12-13,"982 123736288601",236.84,"2021-01-12","female","Composite",56,2,336
"29016","Belmont",2021-12-13,"982 123736288075",227.23,"2020-12-09","male","Composite",40,2,370
"29017","Belmont",2021-12-13,"982 123736288675",249.52,"2020-12-27","female","Composite",45,2,352
"29018","Belmont",2021-12-13,"982 123736288172",288.64,"2020-10-30","female","Composite",41,2,410
"29019","Belmont",2021-12-13,"982 123736288483",235.48,"2020-12-08","female","Composite",46,2,371
"29020","Belmont",2021-12-13,"982 123736288073",224.85,"2020-12-14","female","Brahman",40,2,365
"29021","Belmont",2021-12-13,"982 123736288055",267.5,"2020-12-21","female","Composite",49,2,358
"29022","Belmont",2021-12-13,"982 123736288477",202.13,"2020-11-30","female","Composite",36,2,379
"29023","Belmont",2021-12-13,"982 123736288569",182.75,"2021-02-08","female","Composite",44,2,309
"29024","Belmont",2021-12-13,"982 123736288607",195.41,"2021-01-07","female","Composite",38,2,341
"29025","Belmont",2021-12-13,"982 123736288167",262.02,"2020-09-29","female","Brahman",30,2,441
"29026","Belmont",2021-12-13,"982 123736288622",229.77,"2021-01-11","female","Composite",44,2,337
"29027","Belmont",2021-12-13,"982 123736288609",222.97,"2021-01-19","female","Composite",41,2,329
"29028","Belmont",2021-12-13,"982 123736288051",284.83,"2020-12-14","male","Composite",48,2,365
"29029","Belmont",2021-12-13,"982 123736288132",232.12,"2020-10-13","female","Brahman",30,2,427
"29030","Belmont",2021-12-13,"982 123736288668",221.72,"2020-12-24","female","Composite",46,2,355
"29031","Belmont",2021-12-13,"982 123736288479",220.62,"2020-12-07","female","Brahman",40,2,372
"29032","Belmont",2021-12-13,"982 123736288726",194.2,"2020-11-09","female","Composite",31,2,400
"29033","Belmont",2021-12-13,"982 123736288633",276.75,"2020-12-27","female","Composite",46,2,352
"29034","Belmont",2021-12-13,"982 123736288593",241.44,"2021-01-05","female","Composite",43,2,343
"29035","Belmont",2021-12-13,"982 123736288161",230.85,"2020-10-03","female","Brahman",28,2,437
"29036","Belmont",2021-12-13,"982 123736288774",238.23,"2020-11-13","female","Brahman",29,2,396
"29037","Belmont",2021-12-13,"982 123736288632",254.45,"2020-12-31","male","Composite",59,2,348
"29038","Belmont",2021-12-13,"982 123766109222",135.96,"2021-09-10","female","Composite",41,2,95
"29039","Belmont",2021-12-13,"982 123766109236",109.92,"2021-09-15","female","Composite",43,2,90
"29040","Belmont",2021-12-13,"982 123736288756",235.74,"2020-11-17","female","Composite",36,2,392
"29041","Belmont",2021-12-13,"982 123736288140",322.42,"2020-09-08","female","Brahman",31,2,462
"29042","Belmont",2021-12-13,"982 123736288578",218.41,"2021-01-07","female","Composite",43,2,341
"29043","Belmont",2021-12-13,"982 123736288748",213.52,"2020-11-25","female","Composite",36,2,384
"29044","Belmont",2021-12-13,"982 123736288769",244.91,"2020-11-10","female","Composite",38,2,399
"29045","Belmont",2021-12-13,"982 123736288613",224.65,"2021-01-11","female","Brahman",40,2,337
"29046","Belmont",2021-12-13,"982 123736288545",210.18,"2021-02-03","female","Composite",41,2,314
"29047","Belmont",2021-12-13,"982 123736288141",325.22,"2020-10-06","female","Composite",40,2,434
"29048","Belmont",2021-12-13,"982 123736288164",240.21,"2020-11-03","female","Brahman",34,2,406
"29049","Belmont",2021-12-13,"982 123736288666",267.63,"2021-01-04","female","Composite",52,2,344
